Review_Text,Label
맛이 괜찮은편이다 심하게 자극적이지 않고 굳 볶음밥은 다른 닭갈비집처럼 비빔밥이 아니라 진짜 볶아서 롤같이 말아주는데 짭잘하니 괜찮다 대로변 길 건너편 우미닭갈비본점이랑 남춘천쪽에 있는 우미닭갈비랑 같은 집안이라고 아저씨한테 들음 친절해요,4
어떤 테이블은 물도 안주고 몇번을 부르고 부탁해도 까먹고 안가져다 준적 많음 서비스 매우 불친절함,0
너무 맛있게 잘 먹고갑니다볶음밥이 미쳤어요 대애박,4
아 맛있습니다제가 먹어본 마라샹궈 중 최고입니다고기를 좀 많이 넣었는데 그게 유효했던 것 같습니다야채도 많이 넣길 추천합니다 좀 짜요좀 짠기가 있는데 맥주 혹은 꿔바로우 혹은 새우와 먹으면됩니다꿔바로우도 달달하니 맛있어요 되게 속은 부드러운데 겉은 바삭한 감이 있어요 식감이 좋아요크림새우도 부드럽고 깊은 고소함에 살짝의 새콤함이 가미되어있어요 바삭해요 겉은,4
예전에 월급 받으면 항상 갔던 곳가게 오픈하자마자 늘 차돌양지힘줄 시켜먹었음고수는 따로 추가 가능초창기에 사장님이 국물 냈을땐 맛 진짜 좋았는데중간에 다른 스텝이 들어오고나서 국물맛 변했었음그래서 실수인가 싶어 고민하다 다시 갔는데다행이도 비슷하게 맛 돌아와서 그 후에도 몇번은 감혼밥가능하고 조용히 먹고싶다면 딱 좋음,4
보쌈 절대먹지마세요보쌈먹다 한점먹고그냥 나왔습니다주문받은 종업원은 딴일하고있고다시불러 주문하고 가격은만원사이드반찬은 걍 알배추상추당근파프리카오이김치다 중국산 쓰면서 굴 몇점 진짜 가지마세요 그릇만큽니다입맛버려 구의동으로 보쌈차갑니다,0
준수한 맛이지만 글쎄요웨이팅을 너무 오래해서 힘들었어요김치말이국수는 실망스러웠구항정살 맛있었네요,0
홀 보는 외국인 언니 한국패치 목소리 매우 알아듣기 쉽고 정확 한국식 친절파히타도 그럭저럭 맛있다,4
리뷰이벤트,0
기분 좋게 밥먹으러갔다가 기분만 버리고 오는 곳음식은 맛있는거같지만 먹고 나면 하루종일 물마시게해요 그리고 테이블 한바퀴 도는데 시간 걸려요오픈시간에 맞춰 갔는데 딱 바로 앞팀에서 끝나고 시간 기다렸어요포스기 망가져서 계좌이체만 받고 있어요간이영수증현금영수증 안된다고 합니다 가게 운영이 진짜 엉망인거같아요슬로우를 추구한다고 돼있는데 추구한다기 보다는 운영이 잘 안되는 느낌,0
홍대 전설로 남아 있는 나고미라멘을 잃고 찾아 헤메다 찾게된 쿄라멘돈코츠라멘의 대안을 찾다솔직히 나고미보다 약간 아쉽긴 하지만 지금까지 현존하는 곳중에선 감히 최고라고 말하고 싶다나고미에서 무료로 제공해주던 면사리 추가가 그립긴 했지만 진한 육수와 중간에 마늘과 생강 타카나를 추가해 먹어본 국물은 전혀 다른 맛을 선사해주었다난 그냥 끝까지 먹거나 마늘과 생강 조금만 넣고 먹는 것을 추천숙주를 좀 넣어주었다면 어땠을까 하는 아쉬움반차량을 가지고 움직이는데 불편한 위치 이런 점들을 고려하여 별하나 뺐다그러나 이건 어디까지나 현재 사라진 전설 나고미 라멘과 비교 했을 때이지 객관적으론 별 다섯개를 주어도 아깝지 않다,4
제대로 유화된 파스타를 내는 음식점 찾기가 어려운 서울에서 보석같은 집 요즘 파스타바니 뭐니 주류주문 필수에 코스만 주문되는 집페지보다 낫다 단품이 만원이 넘는 파스타집 우보에 견줄 맛,4
넘 친절하고 맛있음가격은 좀,4
비빔국수  싸고 양많고 맛있어요,4
말이 필요없는 집최고,4
짬뽕은 형식적인 건더기와 국물에 실망 굴짬뽕은 굴 넣은 짠 우동 굴 껍데기가 여러번 씹힘  중국분들이 하기에 기대가 커서인지 실망도 컸음 종업원 한 분만 마스크 썼고 다른 종업원들은 노마스크로 시끄럽게 대화,0
사케동 가성비 최고존엄,4
남자 사장님은 친절하신데 아주머니들이 너무 주문을 까먹으세요 단무지제발주세요 단무지차라리 셀프로 해놓지그리고 탕수육 맛없어요,0
간이 다소 세다고 느낄 수 있으나 모든 메뉴가 다 맛있습니다,4
다른 리뷰들처럼 재료의 신선도가 많이 떨어져보임 이렇게 푸석푸석한 목이버섯은 처음이고 고기도 그냥저냥 문어완자볼은 너무너무너무 비려서 깜짝 놀랐다 그리고 다른 마라탕집에 비해 재료가 다양하지않고토마토탕은 괜찮은데 홍탕은 음테이블간격도 엄청 가까워서 붙어있는 옆테이블이랑 거의 합석하는것처럼 가까이 먹어야했고 장점은 무한리필이다  가격이 저렴한편이다첫 훠궈였는데 그냥 마라탕이나 먹을걸그랬음 그날 먹고 배아파 죽는줄 화장실 가기 전까지 넘 괴로웠음,0
식재료를 지나치게  절약하는 집  만 천원 돼지고기 바질 볶음에 삽겹살 조각 만 천원 새우볶음면에 새우 마리,0
리뷰 처음 남겨봅니다년 인생 살며 먹은 돈까스 중 가장 맛있습니다,4
맛있어요,4
키오스크는 왜 설치한건지 너무 시끄러워요그릇을 왜 던지면서 치우시는지 예전 생각하고 갔다가 기분만 망쳤네요,0
와 이렇게 한국분인데 베트남 음식을 제대로 해줄 수 있는 데 없습니다  전 원래 쌀국수 안 좋아해요 근데 이집 너무 맛있고 베트남사람보다 더 현지맛 해줘서 잘 먹어요 방문도 했고 바로 다음날 배달도 시켰어요 닭고기도 한국닭처럼 너무 부뜨럽지 않고 뭐가 닭들이 좀 운동했나봐요  도 있고요 단 그 당근무로 만든 김치는 혹시 좀 짜지 않게 달달하게 해주시면 더 맛 있을 것 같아요 아님 마늘 고추로 만든  소스 있어도 그 김치 대체로 할 수 있을 것 같아요  장사 오래오래가세요,4
팟타이 푸팟퐁 커리 먹을땐 맛잇게 먹었는데 배탈난거가타요,0
맛도 있드라,4
괜찮아요 하지만 기다리면서 먹을 만큼은 아니네요,4
전체적으로 음식이 약간 달고 전문적인 느낌이 안 듦뭔가 부실하다,0
쌀국수 무슨 일이에요상당히 밍밍하고 메뉴가 불향 어쩌구인데 불향없어요 국물은 쌀국수 삶은 물 같아요개인견해라서 참고만 하세요들직원분들은 친절했어요극호이신 분들도 많아서,0
배고파서 곱배기 시켰는데 추가요금이 없었어요어느 중국집보다 곱배기 양이 많아서 깜짝놀랬어요남기면 원 내야된다고 해서 부담감에 허겁지겁 먹었는데 면발도 통통 깔끔한 맛에 한그릇 싹 비워냈어요담엔 탕수육도 먹어보고 싶어요깨끗해서 좋아요 아기의자도 있구요,4
너무 맛있고 배달도 빨라요 단골가게 생겼네요,4
인세트에 보울추가해서 명에서 먹었습니다 맛은 뭐 갓잇에서 검증된맛이었으나 서비스 진짜 최악입니다 맥주주문해서 신분증검사하셨는데 음식나올때까지 안가져다줌 파히타를 식탁에 내려놓을때 올라간 고추가 테이블로 떨어짐 서버도 깜짝놀랐는지 오하고 감탄사까지나왔으면서 사과 및 후속조치없음 그냥 감 음식먹다가 맥주가 하도 안나와 맥주언제나오냐 물어보니깐 아넵하고선 다시와서 뭐시키셧죠까먹을수고있고 실수할수도있는건데 최소한의 사과 및 조치를 도 안하는게 참 이게 맞는건가요,0
몇년만에 방문 전골인 시켰음고기에서 누린내가 많이 나고 그새 가격이 많이 올랐음 다시 방문할 의사 전혀 없음,0
진심 존맛탱,4
돈까스 맛집  시청맛집 중 원픽,4
후쿠오카 스타일 라멘이라는데 맛있는 집 서현역 근처에서 적당히 먹을 거 없을 때 젤 먼저 생각나는 집 평점이 왜 이렇게 낮은지 이해 안되는 집,4
회를 수돗물로 행군건지 수돗물 냄새가 역해서 못먹겠더라구요덮밥은 맛있다는데 새우회는 비추합니다,0
남자 알바  싸가지 없는데 교육 좀 시키세요 특별한 음식 파는 것도 아닌데 비싸게 팔면 기본이라도 해야지,0
여기는 점도 아깝습니다주인인지 뭔지 모르겠는데 한쪽팔에 문신한양아치 같은  남자가 손님한테 대놓고 반말하고 바쁘니 그러겠지넘겼것만  일하는 또 다른 직원이 테이블 와서도 반말 하길래  결국참다 못하고 한마디 했습니다 맛을 떠나서 먹기전부터 기분이 나빴고 맛도 그닥이었  홀서빙 하시는분들도전부 중국분이라 대화 도 안되고 장사잘되고 돈 많이 벌면 좀  그만큼 베푸세요사장님아되도않는 하급 연예인 온걸로 사진이나 붙이지 마시고요진짜 관광지라는 특성 지역 아니고육지에 있는 고깃집이면 과연 후내 돈쓰면서 기분 나쁘게 밥 먹은곳 입니다,0
다신 안올듯  이혼당한다 장모가 이렇게 요리하면,0
음식이 정말 맛있구요 다 맛있지만 시그니쳐는 역시 가지덮밥이에요 가지가 그렇게 맛있는 음식인걸 처음 알았네요 음식도 정갈하게 나오고 아이랑 연인이랑 오기도 좋은 거 같아요,4
마라랑 별로 안맞더라도 도삭면은 먹을만하다 그리고 면의 식감이 좋다 여태먹은 딤섬중에 여기가 젤 맛있다,4
짜고 별로,0
인앤아웃과 같은 맛 싼가격,4
후기가 왜 이렇게 좋을까 너어어어무 짜다 짜도 너무 짜다 아무리 현대사회 사람들이 자극적인걸 좋아한다지만 이건 좀 아니다만원 쓰고 기분만 잡치고 온 집,0
사장님 친절하시고만만춘은 꼭 드세요존맛탱 만두육즙이 살아있습니다,4
와자주가던곳인데이게 사실입니까,0
맛은 보통인데 가격 비싸고 불친절,0
저번에 한번 우연히 왔다가 맛있고 사장님도 친절하셔서 점심시간에 또 왔습니다 너무 너무 맛있어요 중독되는 맛  추천합니다 규카츠정,4
고기라는 것을 먹는 것에 의의를 둬야할듯한고기가 질기고 양도 적고무엇보다 식사 분위기가 산만했어요,0
고객응대 진짜 별로 세번째 방문이었는데 저녁 예약을 그날 아침에 문열자마자 전화해서 취소했더니 취소할거면 미리 전화하라고 매우 짜증냄 식사 직전에 예약을 취소한 것도 아니고 이게 그렇게 짜증낼 일인가 예약제로만 운영하는 식당도 아닌데 고객 응대나 서비스 기대 안하는 분들만 가시길,0
분위기 좋고 맛도 좋아요,4
같이 주시는 와사비도 맛있고 다 맛있음,4
관광지맛,0
맛은훌륭합니다만 음식대접 사비스도 중요한데 여기는 맛만 추구하는지 직원들 교육이 안된거같네요 가격대가 제법나가는데 손님이 주문한게 늦게나오냐고 묻자 아줌마로 보이는분이 원래 오래걸리고 시간이걸릴수도 있다며 변명하는데 대꾸도 안했습니다 비싼돈내고 대접받으러 왔는데 진상고객 취급받으니 기분이 딱히  맛은있으나 글쎄요 중식집이 여기뿐은 아닌지라,0
어이없네 돈가스우동세튼데 가게에서 돈가스 누락시켜놓고 재배달 요청하니 한시간 넘게 걸리는데 괜찮녜  괜찮겠냐고요,0
송정본점 못가봐서 비교는 안되지만 푸팟퐁커리 똠양꿍 볶음밥 등 대표음식 여러개 시켰는데 다른 태국음식점에 비해 현지 음식재료를 써서 맛이 꽤 괜찮어요 재방문 의사 있음,4
저 글쓰고 재방문후기  맛있어서 재방문했는데 옆테이블이랑 우리테이블 같은집게로 계속 저기구웟다여기구웟다함 옆테이블사람들 굽는 동안 계속 얘기 엄청하고 웃고떠들엇는데 집게에 침튀엇을까봐 진짜찝찝했음 심지어 사장님이 구워주셨는데도 그랬음 고기는 맛있으니 위생크게 신경안쓰면 방문하세요,0
후기 수정 가격이 또 올라서 돈까스 원 돈까스스파게티 원 돈까스 둘이 먹으면 얼추 삼겹살 외식값인셈인데 당연히 가성비가 떨어지고 여기는 예전부터 올려치기가 심한곳인데 최근 주인이 바뀐건지 맛이 또 달라짐밍밍하지만 달달했던 소스는 이도저도 아닌 맛이 되어버림 스파게티에 돈까스 소스를 그대로 써서 그야말로 돈까스 소스 스파게티인데 처음 먹어보는 기괴한 맛다시는 경험하고 싶지않다 가격맛주차 등 어느하나 장점을 뽑기힘든 곳 그래도 여전히 친절하시다인위적인 소스의 단맛이 아닌건 좋지만 역대급은 아닌 느낌별 세개반 정도가 적당해 보이나 년월 기준 원은 살짝 선넘기직전,0
일 집안의 큰 어른의 생신임과동시에 가족들 대 모임이었는데 종업원들의 테이블파악도 최악이라 코스 음식배분에 번번히 실패하여서 종업원들에게 이야기해줘야하느라 불편했는데 서비스에대해 식사내내 죄송하다는 말한마디 없이 이유만 줄줄이 들은것같습니다 음식이 아무리맛있더라도 중간에 서빙하시는분들이 그맛을 짓누를만큼 기본도 안해준다면 그가게 다시가고싶을까요 마지막후식짬뽕도안나왔지만 클레임을포기하고 집에왔네요,0
맛이 별로에요,0
담배피고 바로 회떠주는 집서비스라며 중국산국산 배추김치 더 줌맛은 그냥 방어 먹었네 수준임 왜 줄서서 먹을까,0
마라맛이 너무 약하고 싱거워요,0
식사하는데  서빙하시는 분들이식탁 정리하며 자꾸 소음을 내서거슬렸어요컵 올리고 젓가락 푹 넣고그러더니 고추가루통  와서또 닦고 저번에 갔을때도 그랬어요손님 가시고 난 뒤 정리 하도록부탁 드려요,0
음식은 맛있지도 맛없지도 않고 특별할 것 없이 쏘쏘합니다 강아지는 가방에 있는 거 아니면 야외만 가능하다고 해서 밖에서 먹었는데바로 다음 팀은 그냥 강아지 데리고 들어가 식사하더군요,0
진짜 맛있어요 가성비 최고입니다 자주 올게요,4
장어탕 쥑입니다 타마나 해목 같은 장어 먹을 바에이 집에서 번 사먹는게 이득,4
해장국 먹으면 술 못마심 뼈찜시켜야지 술 주문가능함,0
늦은시간 방문이라 여유로운 식사는 아니였지만갈치구이 맛나고 살도 많았어요함덕에 또 놀러오면 다시갈거 같아요,4
최악 이게 세개 집어먹고 나서 찍은거임인스타마다 재료 양 다 다름 최악임사장인지 뭔지 중국인같은데 멘버샤 시키고 분 지나도 안나오길래 혹시 언제나올까요 라고 했더니 비웃으면서 옆에도 멘보샤 시켯어요근데 안나왓잖아요 이러고 가버림 맛도 잘 모르겟도 최악의 서비스임,0
맛있음 추천,4
비지찌게 굳밑반찬까지 맛있음,4
국밥 안 좋아하는데 여길 맛 본 이후로 국밥충의 길을 걷게 되었다,4
마레도니아랑 로제빠네인가 암튼 존맛탱후식으로 아이스크림 나오는 것두 너무 좋아용,4
진짜 맛있어서 감동 특히 밥도 진짜 맛있음재료에 인색하지 않으신듯사장님도 정말 친절하시고 가끔가지만 정말 좋습니다,4
예전엔 정말 맛있었는데  너무 맛없어졌어요,0
친구 추천받아 왔는데 정말 맛있었습니다 앞으로 자주 올 것 같습니다,4
미영이네 고등어회 먹으려고 제주도 가는데 조천점은 넘 실망이네요 회 받자마자 떨어져 보이는 선도보고 놀랐습니다 모슬포에선 언제나 오로라빛이 돌며 싱싱 그 자체였는데요 고등어탕도 한입 먹자마자 머리를 갸우뚱 간도 약하고  뭐라 설명할 수 없는 내가 아는 고등어탕의 맛이 아니었어요 조천점의 장점은 새건물이라 깨끗하며 테이블 간격이 넓어 쾌적하게 식사할 수 있고 바다뷰라는 것 하지만 저는 그럼에도 불구하고  모슬포로 갈거에요,0
식탁과 식기는 찐득거리고 날파리가 사방에 날아다닌다 분짜 고기는 구워놓은지 한참 된듯 차갑고 딱딱 두번 다신 안 갈듯,0
사장님 친절하고 최근 먹어본 경양식 돈까스 중,4
라자냐는 맛있었어요 분위기도 좋았구요근데 하우스스테이크는 정말정말 비추입니다 먹다가 질겨서 분의 은 뱉은 거 같아요 와인도 한참 열어놔서 향은 다 날아가고 알콜향맛만 남은 느낌이었습니다 다른 테이블도 오일파스타는 반이상 남겼더라구요 별점 좋아서 갔는데 그정도는 아니에요,4
모든게 완벽했습니다맛도 맛있고 직원분들 친절도와 청결상태 매우매우 좋아용,4
주문 받으시는 사장님이신가 좀 친절하게 해주시면 음식이 더 맛있을거 같네요 주문부터 기분이 상하니 맛이 없네요,0
개인적으로 맛있었는데 평이 안좋네요피스타치오피자 바질향 나면서 쫄깃하고 까르보나라는 크림이 아니라 계란 들어간 정통 까보라 맛있었어요,4
원짜리 차돌쟁반짬뽕먹음차돌고기냄새나고 홍합비린내나고육해의 안좋은향이 콤보로 퍼지니 웁스저하나로 희생할께요 여러분 드시지마세요피자는 토띠아에 치즈조금올린 음식이지 피자라고하기엔이모님들이 친절하신편이라 점드림원 아까워 땅파도안나오는데,0
맵단짠의 다진 고기가 올려진 게 아니라 해산물이 그 자리를 대신한 마제소바다 다진 생선과 잘게 썬 해산물을 한 덩어리로 뭉쳐 커다란 고명으로 얹었다 맛이 없으면 그게 더 이상한 일이긴 하지만 밥 대신 면과 같이 낼 생각을 했다는 게 놀랍다 이렇게 만들어낸 조합은 맛까지 잡았다 면에 살짝 뿌려 먹으라던 유자소스는 면보다는 오차쯔께에 한 방울 떨어뜨려 먹는 게 몇 배는 더 낫다 문제가 있다면 한끼 식사가 되기엔 양이 부족하고 한 번 먹어봤으면 됐지 또 먹으러 갈 정도로 매력적이지는 않다는 것이다,4
개맛있음 반반차 내고 찾아가는곳입니다,4
기존 골목에서 함덕골목으로 이름을 바꾸고 새로 지은 건물로 옮겼네요 내장탕해장국 둘다 최고입니다아직까지는,4
갈치조림은 평범합니다갈치에 간이 덜 베어잇었음,0
김치에서 저게 왜 나온건지 이해가 안됨나는 먹지도 않는건데기분나쁨  다시 안가야겟다,0
비빔밥은 그냥 비빔밥 맛인데 반찬이 너무 맛있어요 가지 밑반찬이 김치까지 다 맛있는 곳은 살면서 처음 봐요 도라지무침 인생에서 먹은 것 중 제일 맛있어요 반찬이 다 신선하고 짜지도 않고 싱겁지도 않고 진짜 맛있습니다 김치전까지 반찬 다 리필 되어서 한정식 푸짐하게 먹은 느낌이라 돈이 안 아까워요 전주여행온 보람 있음,4
아침부터 국밥먹으러 갔다가 본인 소주 못먹는데 잔 먹고 나옴 여기 진짜 무서운 곳임,4
다시 오픈하시기를 얼마나 기다렸는지 찾기가 조금 힘들어졌지만 정말 맛있고 사장님도 친절하셔요 멀지맠 근처에 갈 일이 있으면 꼭 들르게 되는 맛집이에요,4
지금까지 먹어본 동파육은 동파육이 아니었다찬사를 보낸다멘보샤도 예상했던 것보다 맛있다그러나 예약하기 어려워 재방문 의사는 읍다,4
마리시켜먹었습니다 이모님들 친절하셨고 맛괜찮았습니다,4
두테이블 있었나 손님보다 종업원이 더 많았는데 두명이 와서 콩국수 두 개에 전 시켰는데 삼십분 뒤에 콩국수 하나 갖다주면서 하나 시키셨죠 배달기사도 화내고 가는거 첨봄 맛도 동네 콩국수집이랑 다른 점 모르겠어요 미슐랭믿고 배짱장산가,0
여기는 분위기가 좋아용 피시앤칩스 먹고 싶어서 갔는데 약간 느끼했어요,0
여긴 진짜 최고,4
저 옛날에 여기 한번 가본적 있는데테이블 자체가 별로 없기도 하고 그러다보니까많이 안시키거나 비싼거 안먹으면 오래일한 분이 매니저 등등 아 돈 진짜 안쓰네 돈 없나 이런식으로 말하더라고요뒤에서 직원들끼리 있을때 화장실 물어보려고 했는데 그 얘기가 들렸어요좀 거만해요 약간 백화점 명품샵에서 일하면 자기가 명품인것처럼 그런 느낌이에요 주위 사람들한테 별로 추천 안합니다,0
예전엔 분명 맛있었는데 오랜만에 가니 너무 질기고 별로였어요 심지어 뜨거운 족발을 그대로 스티로폼 용기에 담았는지 용기 밑면이 녹아서 뼈에 눌러붙어 있었어요 랩 포장도 대충해서 기름이 다 줄줄 새고 별로였습니다 이제 서울 대 족발 아닌듯,0
이에케라멘을 한국에서 먹고싶다면 이 가게를 매우 추천합니다,4
아아주아주 맛있습니다,4
많이시켜도 서비스도 구리고 맛도없고 알바도 별로안써서 속도도 느리고 별로네여,0
양 적음,0
먹어본 쌀국수 중에 제일 맛있어요 다른 소스 안넣어도 맛있는 쌀국수에요,4
진짜 이게 맛있어요 이맛도 저맛도 아닌 것 같은데 현지 느낌도 아니구요,0
맛은 보통이고 사장님 싸가지 없고 왜 온지 모르겠고,0
여기를 왜 줄서서 먹는지 이해를 못하겠음,0
인생 태국음식점이에요제 최애는 새우볶음밥이랑 팟타이예요진짜 진짜 맛있으니 꼭 드셔보세요 미쳤슴다,4
비주얼과 맛을 모두 담보한 식당  도미솥밥 연어회  새우튀김,4
잘 모르겠다,0
회식하자고 해서 여기 잡았는데여기와서 세번 놀랐네요첫째 가격 비싸요 둘째 맛 없어요     가격이 비싸도 맛 있다면 부담은 될 지언정    상관없다고 생각하는데 기대 이하로 맛 없어요셋째 불친절 합니다     가장 큰 문제인데 엄청 불친절 합니다    불이 약해서 고기가 잘 안익길래    숯을 추가해주거나 바꿔주면 안되겠냐고 하니까    원래 이런거고 그건 손님들이 숯 에대해서 잘 몰라서    그러는 거라고 오히려 면박을줌    거기다 중간에 불판이 시커매져서 불판좀 바꿔   주세요 했더니 다른 불판 바꿔도 어차피   시커매지니까 그냥 숯덩이같이 까맣게 된 불판에   그냥 먹으로고 하고 그냥 무시했네요  식당 자리 넓고 주차장도 있고 명 넘게 방문해서 괜찮을 것 같아서 제가 추천해서 갔다가 눈치 엄청 봤네요 진짜 욕먹기 딱 좋은 식당 이네요,0
칠리가지 먹으러 가는 작은 중식집 간짜장은 양파의 단 맛이 좋지만 유니짜장은 흐음 유니보다 간짜장 추천합니다,0
락교랑 생강 요청드렸는데 점심 초밥같은 거에 재활용한 거 쓰셨는지 밥알이랑 와사비 묻어져서 나왔어요 절반정도 먹고나서 발견했는데 어이없고 역겨웠네요,0
미슐랭이 왜 언급한건지 의문,0
주말 시도착 시분에 주문했는데 추가주문하려니 주방마감돼서 안된다고하네요 분인데 분까지라고   아니 주문 처음받을때 당연히 알려줬어야 하지 않나요 무슨 런치를 주말 시반에 마감을해손님많고 맛있는건 알겠는데 그만큼 음식느리고 서비스 최악 불친절한건 이해하겠는데 그냥 알바 숫자가 지나치게 부족한듯걍 손님 더 받기 싫어하는 티 팍팍냄,0
맛없고 비쌈,0
그린커리 팟타이 떰만꿍 세트 시켰는데그린커리 달다 그냥 달고 아쉬운 맛팟타이 먹어본 팟타이중 최악 싸구려 땅콩분태는 아예 없는게 나아요떰만꿍 그나마 이게 젤 나음사장님 이렇게 장사하셔서는 경쟁력 없어요두번은 절대 못가요,0
크림파스타 핵꿀맛면도 얇아서 좋음여기선 토마토가 아니라 크림을 먹어야함,4
음식 깔끔하고다 맛있음고등어구이 맛있음간장두루치기 맛있음친절해요여기음식맛없다는사람들까탈스런 사람들임,4
존 맛 탱  에비프 타코 치킨 치미창가 칠리 치즈 프라이 먹었습니다제대로 된 멕시칸 음식 맛집이네요맵기를 조절 할 수 있고 고수가 기본으로 들어가지만빼달라고 하면 빼줍니다전부 덜 매운 맛으로 먹었는데 타코는 그래도 저에겐살짝 매웠네요치미창가 너무 맛있고요 칠리 치즈프라이도 우리가 아는 보통의 칠리 맛이 아니고고기 맛이 상당히 강합니다 이것도 너무 맛나요할라피뇨는 셀프로 가져다 먹을 수 있는데 가게에서 직접만든 건가봐요 이거 아주 제대로 맵습니다써브웨이 같은 데서 넣는 그런 가짜 맛 아니에요아무튼 너무 맛있게 잘 먹었습니다또 올게요,4
친절하시고 밑반찬 잘 챙겨주십니다만맛으로만 평가하면 솔직히 너무 별로예요 두툼하게 썰어주시는 건 좋은데 이런 기름진 생선을 두툼하게 썰어 파시려면 고기 선별 손질 숙성 등에서 느끼함과 비린맛을 제거해야 하는데 그게 그대로 남아있어요 연어도 몇입 먹다가 너무 느끼해서 다 못 먹고 방어는 너무 비렸어요 고추냉이에 묵은지 범벅을 해서 먹어도 견디기 힘들 정도였어요 대방어가 맛나 싶을 정도로 특유의 식감도 거의 사라지고 물컹하기만 했어요이런 맛이 서울에서 손꼽히는 방어 맛집이라니 서울사람들 안쓰러울 지경 진짜 여기가 맛있나요,0
처음 먹어보는데 엄청 맛있었어요 매장이 작아 조금 좁은 느낌이 있지만 맛집입니다   가격은 사악해도 면과 밥이 리필이 되어서 괜찮은것 같아요,4
개비쌈,0
가격 올라도 여전히 맛있다족발 킬러인 나로서는 넘버원 족발집임,4
전반적으로 음식은 깔끔하고 맛있습니다  일반 짜장과 꿔바로우 추천 사람이 너어어어무 많아 서빙이 다소 느리며 홀 직원이 없어 손님으로서 조금 눈치가 보이는건 사실입니다,0
버거가 차가움빵도 식었고 패티는 미지근함 차가운 수제버거 처음 먹어 본다맛이 없는건 아닌데 수제버거 집에 비해 맛있지도 않아요 감자 스프도 미지근하고 감자 죽에 가까워요 버거세트 개 만원치고 가성비 너무 떨어짐,0
맛 더럽게 없어요,0
맛도 없고 테이블도 좁아서 계속 소스통 떨어지고 분식집 피자맛이었음,0
순대국인데 순대가 개밖에 없음계산할때보니까 남녀로 따로 구분되어있었음다시는 재방문 의사가 없는 곳,0
묵뚝뚝하지만 맛은 있어요,4
크림파스타를 좋아하기도 하고 느끼한 것도 잘 먹는 편이서 번 블루치즈 크림파스타 먹었는데 전 한 느낌과 맛이 좋아서 맛있게 먹었어요 다만 블루치즈 향에 거부감이 있는 분은 잘 못 드실 수도 있을 거 같아요사장님도 친절하고 그릇이나 인테리어 등 전체적 분위기도 좋았어용,4
점 맞네,4
양꼬치는 무조건 이가네 지점 군데 가 봄,4
호구되려고 환장한 놈들만 가는곳,0
불친절함,0
가격도 좋고 질도 좋습니다 자주 갈게요 이집 맘에듭니다,4
매운 양지 곱창 쌀국수  매콤하고 고기도 정말 부드러워서 맛있게 먹었어요분짜  새콤달콤한 국물에 소바처럼 찍어 먹는 메뉴 역시나 맛있게 먹었습니다매미소리와 매장의 노랫소리가 섞이며 여름의 한 가운데 같은 분위기를 만들어주어 좋은 기억으로 남을 것 같습니당 데이트 장소로 강추,4
최근에 방문해서 매우 실망함 주말이었는데 유모차는 못들어간다며 밖에 내놓으라 함 일부러 애매한 시간 시쯤 가서 테이블 텅텅이고 애는 특히 개월이라 혼자 의자 못앉음 할수 없이 근처 청진옥 가니 너무나 반겨주며 테이블 넓게 셋팅까지 해줌 오래된 집들은 다름 너무나 비교되었음 이집은 조만간 망할듯,0
예전 시청에있을때추억생각나서 먹으러갔는데 내가변한건지맛이변한건지 돼지잡내같은게나서 다못먹고 나왔어요,0
맛도 예전만 못하고 서비스도 영별로네요자주가는 곳인데이젠안녕,0
예전엔 정말괜찮았는데요즘엔 고기잡내가 많아진듯해요,0
뭐가 전설이라는건지 모르겠어서한번 가보고 다시는 안감,0
맛있고 가성비도 좋은 곳,4
오늘 평촌역 번출구에 벌말프라자 층에 있는 북촌삼대갈비에 다녀왔는데 옆 테이블에서 연기가 자기 테이블로 넘어와서 불편하다고 계속 그러는데 참 불편했네여 우리가 잘못한건가요  먹다가 나갔는데 받을돈은 다받고 연기가 그쪽으로 가는게 내 잘못이냐 사장아 뭐 화내지 말라구  너같으면 화 안나냐맛있다고해서 같드만 맛대가리도 없더라몇점 먹지도 못했는데 도둑놈이 따로 없네,0
만드는 시간이 엄청 기네요 사람 거의 없는데 거의 분을 기다렸네요 맛은 좋습니다,0
와보고싶었던 곳인데 와 너무 맛있어요 하트 같이 온 일행들도 다 만족하고 괜히 기분좋네요 더불어 뷰도 최도,4
휴뭐 할말이 없어유,0
본점이 맞는지 의심스러울정도불고기 시켰는데 버섯은 덜 잘려있고 타거나 말거나 신경도 안쓰고 알아서 먹으라는식 친절하지도 않고기대했다가 실망만 잔뜩발렛도 천원으로 비싸고 친절하지도 않은,0
면 너무 두껍고 맛이 없어요,0
맛있음,4
조미료 후추맛 여기가 진정 맛집이라고 서울에게 실망하고 갑니다,0
평점 높아서 로컬 맛집인줄 알고 기대하고 갔는데 너무 실망입니다 갈치 정식 원인데 거기 비하면 구성이 너무 허접하네요 반찬도 단촐하고 맛도 그닥 같이 나온 제육볶음은 비계가 반 이상이고 달기만 하네요 평점 높은 거 보고 가실 분들은 다시 한 번 생각해보세요,0
너무맛있어요 공기밥이 꽉꽉 눌러 나오다니 한끼 잘 먹었네요,4
맛있습니다 양도 많습니다 양이 너무 많은게 문제입니다 많이 안드시는 분들은 한그릇 비우기도 어렵습니다 국물이 아주 진해서 먹다보면 느끼할 수 있습니다 그래도 주기적으로 생각나는 곳입니다,4
만두 너모 마싯슴,4
